order_id,order_date,region,product_category,product_name,sales_rep,customer_segment,units_sold,unit_price,unit_cost,discount_pct
101564,2024-07-22,East,Software,Design Suite,Alice Chen,SMB,15,292.83,58.57,0.0
101565,2024-06-15,West,Electronics,Wireless Mouse,Hassan Ali,Enterprise,8,585.37,380.49,0.0
101566,2024-12-20,South,Furniture,Filing Cabinet,Carol Singh,Consumer,19,869.12,478.02,0.05
101567,2024-08-08,North,Electronics,Webcam HD,Bob Martinez,SMB,30,1052.98,684.44,0.0
101568,2024-11-28,North,Electronics,Laptop Pro,David Okafor,Consumer,13,1151.71,748.61,0.0
101569,2024-12-26, West,Furniture,Filing Cabinet,Eva Rossi,Consumer,65,249.12,137.02,0.0
101570,2024-01-30,South,Office Supplies,Stapler,Hassan Ali,SMB,4,79.94,35.97,0.0
101571,2024-05-12, north ,Furniture,Standing Desk,Carol Singh,Consumer,34,793.2,436.26,0.0
101572,2024-09-25,East,Software,CRM License,David Okafor,SMB,3,375.9,75.18,0.0
101573,2024-10-24,North,Furniture,Standing Desk,Bob Martinez,SMB,6,654.14,359.78,0.1
101574,2024-02-24,South,Software,Security Suite,Alice Chen,Consumer,5,549.59,109.92,0.05
101575,2024-04-26,South,Office Supplies,Pen Set,Hassan Ali,SMB,32,53.82,24.22,0.0
101576,2024-07-19,South,Software,Backup Service,Alice Chen,Enterprise,12,220.5,44.1,0.05
101577,2024-10-19,North,Office Supplies,Pen Set,Frank Lee,SMB,34,81.91,36.86,0.15
101578,2024-02-11,South,Electronics,"Monitor 27""",Hassan Ali,SMB,23,815.88,530.32,0.0
101579,2024-08-07,West,Electronics,Laptop Pro,Alice Chen,SMB,39,1180.95,767.62,0.0
101580,2024-04-18,South,Furniture,Ergo Chair,Hassan Ali,SMB,14,265.65,146.11,0.0
101581,2024-03-20,South,Furniture,Standing Desk,Eva Rossi,Consumer,2,116.72,64.2,0.0
101582,2024-07-07,East,Office Supplies,Ink Cartridge,Bob Martinez,,1,42.07,18.93,0.05
101583,2024-05-31,East,Office Supplies,Printer Paper,Frank Lee,SMB,3,25.23,11.35,0.0
101584,2024-08-20,South,Furniture,Bookshelf,Grace Park,Enterprise,7,706.34,388.49,0.0
101585,2024-04-26,West,Office Supplies,Notebook Pack,Eva Rossi,SMB,6,75.24,33.86,0.0
101586,2024-10-28,West,Software,Backup Service,Hassan Ali,Consumer,32,598.9,119.78,0.0
101587,2024-01-29,East,Electronics,Docking Station,Grace Park,Enterprise,3,789.36,513.08,0.0
101588,2024-11-11, West,Office Supplies,Printer Paper,Hassan Ali,Enterprise,48,59.06,26.58,0.0
101589,2024-01-11, north ,Electronics,"Monitor 27""",David Okafor,Enterprise,4,954.3,620.29,0.0
101590,2024-09-26, West,Office Supplies,Pen Set,Carol Singh,SMB,54,6.82,3.07,0.1
101591,2024-05-06,East,Office Supplies,Pen Set,Grace Park,SMB,30,60.45,27.2,0.0
101592,2024-05-20,North,Electronics,Webcam HD,Bob Martinez,Enterprise,5,678.05,440.73,0.1
101593,2024-01-07,South,Electronics,"Monitor 27""",Eva Rossi,SMB,32,1002.21,651.44,0.15
101594,2024-09-13,West,Software,Backup Service,Frank Lee,SMB,46,368.88,73.78,0.0
101595,2024-03-01,North,Electronics,Docking Station,Frank Lee,Enterprise,22,991.62,644.55,0.0
101596,2024-08-29,South,Furniture,Filing Cabinet,David Okafor,Enterprise,32,119.82,65.9,0.0
101597,2024-09-22,West,Office Supplies,Stapler,David Okafor,Consumer,51,41.15,18.52,0.15
101598,2024-11-05,North,Office Supplies,Printer Paper,Eva Rossi,SMB,1,22.64,10.19,0.0
101599,2024-09-16,North,Electronics,Docking Station,David Okafor,,38,532.54,346.15,0.15
101600,2024-04-20,North,Furniture,Ergo Chair,Bob Martinez,Enterprise,19,308.38,169.61,0.0
101601,2024-09-27,West,Furniture,Bookshelf,Grace Park,SMB,10,812.74,447.01,0.1
101602,2024-10-29,North,Software,Security Suite,Eva Rossi,,36,417.17,83.43,0.15
101603,2024-04-26,West,Office Supplies,Stapler,Bob Martinez,SMB,42,91.42,41.14,0.0
101604,2024-02-15,SOUTH,Office Supplies,Stapler,Eva Rossi,Consumer,28,95.68,43.06,0.0
101605,2024-11-21,East,Software,CRM License,Hassan Ali,SMB,27,542.59,108.52,0.0
101606,2024-02-24,West,Office Supplies,Notebook Pack,David Okafor,Enterprise,18,33.28,14.98,0.0
101607,2024-08-05,North,Furniture,Bookshelf,Grace Park,SMB,33,439.35,241.64,0.0
101608,2024-03-27,North,Software,Design Suite,Bob Martinez,SMB,33,465.98,93.2,0.0
101609,2024-02-16,North,Furniture,Filing Cabinet,Bob Martinez,,31,698.1,383.96,0.0
101610,2024-10-11,North,Office Supplies,Pen Set,Frank Lee,SMB,13,43.21,19.44,0.05
101611,2024-02-22,West,Furniture,Standing Desk,Alice Chen,Enterprise,7,277.05,152.38,0.0
101612,2024-09-02, north ,Software,Security Suite,David Okafor,Enterprise,23,298.2,59.64,0.0
101613,2024-09-10,South,Electronics,Laptop Pro,Frank Lee,Enterprise,37,1419.46,922.65,0.1
101614,2024-01-23,North,Software,Security Suite,Hassan Ali,Enterprise,15,492.59,98.52,0.0
101615,2024-03-04,West,Office Supplies,Stapler,Alice Chen,SMB,35,45.67,20.55,0.15
101616,2024-10-17,North,Electronics,Wireless Mouse,Frank Lee,Consumer,11,1192.79,775.31,0.0
101617,2024-07-04,North,Software,Backup Service,Alice Chen,Enterprise,20,265.12,53.02,0.15
101618,2024-02-14,West,Office Supplies,Pen Set,Grace Park,Enterprise,9,56.7,25.51,0.0
101619,2024-12-28,East,Office Supplies,Printer Paper,Carol Singh,Consumer,18,59.84,26.93,0.0
101620,2024-04-06,North,Office Supplies,Stapler,David Okafor,Enterprise,33,41.61,18.72,0.1
101621,2024-01-02,East,Office Supplies,Stapler,Grace Park,SMB,27,13.0,5.85,0.1
101622,2024-12-04,North,Electronics,Laptop Pro,Eva Rossi,SMB,31,697.27,453.23,0.0
101623,2024-01-07,South,Electronics,Docking Station,Hassan Ali,Enterprise,37,770.52,500.84,0.0
101624,2024-07-21,South,Software,Backup Service,Bob Martinez,SMB,16,114.07,22.81,0.0
101625,2024-12-29,West,Furniture,Bookshelf,Hassan Ali,SMB,46,218.04,119.92,0.0
101626,2024-07-30,East,Office Supplies,Notebook Pack,Hassan Ali,SMB,6,9.96,4.48,0.0
101627,2024-08-01,South,Software,Backup Service,Hassan Ali,Enterprise,20,265.85,53.17,0.1
101628,2024-05-22,South,Office Supplies,Pen Set,Alice Chen,Consumer,34,77.27,34.77,0.0
101629,2024-02-16,East,Furniture,Standing Desk,David Okafor,Enterprise,11,320.07,176.04,0.0
101630,2024-07-28,South,Furniture,Bookshelf,Hassan Ali,Consumer,5,579.51,318.73,0.0
101631,2024-11-24,South,Office Supplies,Stapler,Frank Lee,SMB,3,79.2,35.64,0.0
101632,2024-02-03,South,Electronics,Docking Station,Hassan Ali,SMB,18,1154.63,750.51,0.0
101633,2024-11-18,South,Furniture,Bookshelf,Carol Singh,SMB,24,138.67,76.27,0.0
101634,2024-05-31,East,Electronics,Docking Station,Bob Martinez,Consumer,34,1264.58,821.98,0.0
101635,2024-07-15,North,Software,Security Suite,Carol Singh,SMB,21,147.04,29.41,0.05
101636,2024-03-01,West,Furniture,Bookshelf,David Okafor,Consumer,19,757.48,416.61,0.05
101637,2024-08-15,East,Software,Design Suite,Alice Chen,Enterprise,20,263.48,52.7,0.0
101638,2024-03-07,West,Electronics,"Monitor 27""",David Okafor,Enterprise,22,1366.94,888.51,0.05
101639,2024-04-09,East,Electronics,Wireless Mouse,Alice Chen,Consumer,19,1129.84,734.4,0.15
101640,2024-09-21,North,Office Supplies,Pen Set,Alice Chen,SMB,8,13.1,5.89,0.0
101641,2024-01-19,West,Electronics,Wireless Mouse,Grace Park,SMB,30,874.18,568.22,0.0
101642,2024-06-12,East,Software,Backup Service,Eva Rossi,SMB,12,538.85,107.77,0.0
101643,2024-08-05,South,Office Supplies,Ink Cartridge,Eva Rossi,Consumer,22,77.58,34.91,0.0
101644,2024-02-18,North,Electronics,Laptop Pro,Eva Rossi,Enterprise,6,1050.26,682.67,0.0
101645,2024-04-17,South,Electronics,Laptop Pro,Carol Singh,,26,389.97,253.48,0.0
101646,2024-05-05,West,Software,Design Suite,Bob Martinez,SMB,36,549.19,109.84,0.0
101647,2024-08-30,South,Furniture,Bookshelf,Grace Park,Enterprise,29,201.62,110.89,0.0
101648,2024-12-23,East,Software,Design Suite,Carol Singh,Enterprise,16,285.63,57.13,0.0
101649,2024-11-02,East,Office Supplies,Pen Set,Frank Lee,SMB,2,86.58,38.96,0.0
101650,2024-03-10,North,Electronics,Docking Station,Frank Lee,Consumer,20,992.42,645.07,0.0
101651,2024-01-07,North,Electronics,Webcam HD,Frank Lee,Consumer,14,1373.62,892.85,0.0
101652,2024-01-19, West,Office Supplies,Stapler,Carol Singh,Enterprise,27,64.01,28.8,0.05
101653,2024-08-06,East,Office Supplies,Pen Set,David Okafor,,22,65.75,29.59,0.0
101654,2024-02-27,North,Office Supplies,Pen Set,Grace Park,Enterprise,1,109.03,49.06,0.0
101655,2024-03-25,South,Office Supplies,Printer Paper,David Okafor,SMB,25,58.91,26.51,0.0
101656,2024-11-06,West,Electronics,Laptop Pro,Frank Lee,Enterprise,34,260.49,169.32,0.0
101657,2024-11-15,North,Electronics,Webcam HD,David Okafor,Enterprise,18,1156.21,751.54,0.1
101658,2024-11-03,East,Office Supplies,Pen Set,Eva Rossi,Enterprise,21,114.33,51.45,0.15
101659,2024-04-02,East,Electronics,"Monitor 27""",Hassan Ali,SMB,5,1202.03,781.32,0.0
101660,2024-08-14,East,Office Supplies,Stapler,David Okafor,SMB,8,80.37,36.17,0.05
101661,2024-08-11,North,Electronics,Webcam HD,David Okafor,Enterprise,28,400.76,260.49,0.1
101662,2024-03-08,South,Office Supplies,Printer Paper,Frank Lee,Enterprise,15,100.94,45.42,0.0
101663,2024-07-21,West,Furniture,Ergo Chair,Frank Lee,Enterprise,32,476.24,261.93,0.0
101664,2024-07-11,West,Office Supplies,Printer Paper,Alice Chen,Consumer,28,58.24,26.21,0.0
101665,2024-05-24,South,Furniture,Standing Desk,Bob Martinez,Enterprise,31,562.02,309.11,0.0
101666,2024-10-02,East,Electronics,"Monitor 27""",Carol Singh,SMB,20,591.68,384.59,0.0
101667,2024-09-05,North,Furniture,Ergo Chair,David Okafor,SMB,37,588.67,323.77,0.1
101668,2024-07-13,North,Software,Security Suite,Frank Lee,SMB,35,134.08,26.82,0.0
101669,2024-09-22,North,Software,Backup Service,Eva Rossi,SMB,34,303.95,60.79,0.0
101670,2024-10-06,South,Software,CRM License,Carol Singh,Consumer,10,596.82,119.36,0.0
101671,2024-07-26,North,Office Supplies,Stapler,Hassan Ali,Consumer,15,108.14,48.66,0.0
101672,2024-04-07,East,Electronics,"Monitor 27""",Frank Lee,Enterprise,33,400.15,260.1,0.0
101673,2024-10-04,North,Electronics,Laptop Pro,Carol Singh,Consumer,25,1214.0,789.1,0.05
101674,2024-09-19,South,Office Supplies,Pen Set,Carol Singh,SMB,13,48.89,22.0,0.0
101675,2024-12-25,West,Office Supplies,Stapler,Grace Park,SMB,20,64.65,29.09,0.0
101676,2024-02-24,North,Furniture,Standing Desk,Frank Lee,SMB,9,156.88,86.28,0.0
101677,2024-06-02,West,Office Supplies,Notebook Pack,Frank Lee,SMB,42,112.52,50.63,0.0
101678,2024-12-04,North,Office Supplies,Notebook Pack,Hassan Ali,SMB,27,94.83,42.67,0.1
101679,2024-07-07,East,Software,Backup Service,Frank Lee,Consumer,30,51.44,10.29,0.0
101680,2024-12-10,South,Electronics,Webcam HD,Hassan Ali,Enterprise,20,506.54,329.25,0.0
101681,2024-01-05,West,Software,Security Suite,Grace Park,SMB,3,193.08,38.62,0.0
101682,2024-01-13,West,Office Supplies,Printer Paper,Hassan Ali,Enterprise,20,7.09,3.19,0.0
101683,2024-10-18,West,Office Supplies,Stapler,David Okafor,SMB,8,30.99,13.95,0.0
101684,2024-05-11,East,Office Supplies,Stapler,Eva Rossi,SMB,29,37.04,16.67,0.05
101685,2024-07-09,East,Office Supplies,Notebook Pack,David Okafor,Consumer,32,31.2,14.04,0.05
101686,2024-06-05,North,Office Supplies,Notebook Pack,Eva Rossi,Enterprise,15,14.1,6.34,0.05
101687,2024-05-29,South,Electronics,Docking Station,Frank Lee,Enterprise,7,476.88,309.97,0.0
101688,2024-12-09,North,Electronics,Wireless Mouse,Grace Park,SMB,27,1049.54,682.2,0.0
101689,2024-02-04,South,Software,Backup Service,Grace Park,SMB,30,96.29,19.26,0.0
101690,2024-10-09,East,Electronics,Docking Station,Hassan Ali,Consumer,14,480.06,312.04,0.0
101691,2024-11-21,South,Software,Design Suite,David Okafor,SMB,3,555.48,111.1,0.0
101692,2024-08-28,North,Electronics,Webcam HD,Alice Chen,Enterprise,32,515.53,335.09,0.1
101693,2024-05-24,North,Office Supplies,Stapler,Frank Lee,SMB,10,103.27,46.47,0.0
101694,2024-02-28,North,Electronics,Laptop Pro,Bob Martinez,SMB,28,1171.68,761.59,0.0
101695,2024-09-06,North,Electronics,"Monitor 27""",Hassan Ali,SMB,22,916.89,595.98,0.0
101696,2024-06-20,east,Electronics,Laptop Pro,Grace Park,Enterprise,26,1052.7,684.26,0.0
101697,2024-02-24,East,Furniture,Standing Desk,Hassan Ali,SMB,21,333.29,183.31,0.0
101698,2024-05-11,East,Software,Design Suite,Eva Rossi,Enterprise,24,353.84,70.77,0.0
101699,2024-12-17,South,Office Supplies,Stapler,Alice Chen,Consumer,17,27.96,12.58,0.0
101700,2024-04-07,East,Furniture,Filing Cabinet,Hassan Ali,SMB,23,848.03,466.42,0.0
101701,2024-03-06,South,Office Supplies,Printer Paper,Carol Singh,Enterprise,20,35.93,16.17,0.0
101702,2024-09-06,West,Furniture,Bookshelf,Hassan Ali,SMB,12,368.51,202.68,0.15
101703,2024-03-14,East,Software,Design Suite,Eva Rossi,SMB,28,187.16,37.43,0.0
101704,2024-12-02,South,Software,Design Suite,Alice Chen,SMB,12,137.93,27.59,0.0
101705,2024-11-10,West,Office Supplies,Notebook Pack,David Okafor,Enterprise,29,11.86,5.34,0.0
101706,2024-12-25,West,Office Supplies,Pen Set,Grace Park,Consumer,58,47.08,21.19,0.0
101707,2024-11-30,West,Furniture,Bookshelf,Frank Lee,SMB,22,401.98,221.09,0.1
101708,2024-03-30,West,Electronics,Laptop Pro,Bob Martinez,Consumer,8,1020.31,663.2,0.1
101709,2024-03-18,West,Office Supplies,Ink Cartridge,Frank Lee,Enterprise,30,19.55,8.8,0.0
101710,2024-05-05,West,Office Supplies,Pen Set,Grace Park,Enterprise,23,118.14,53.16,0.0
101711,2024-06-20,West,Office Supplies,Notebook Pack,Eva Rossi,Consumer,22,72.14,32.46,0.0
101712,2024-11-18,South,Office Supplies,Notebook Pack,Bob Martinez,SMB,15,114.56,51.55,0.0
101713,2024-09-25,East,Electronics,Laptop Pro,David Okafor,Consumer,1,883.35,574.18,0.0
101714,2024-08-23,South,Furniture,Bookshelf,Frank Lee,SMB,11,813.83,447.61,0.0
101715,2024-11-17,North,Furniture,Ergo Chair,Alice Chen,Enterprise,16,703.85,387.12,0.0
101716,2024-08-24,North,Furniture,Standing Desk,Bob Martinez,SMB,9,857.59,471.67,0.0
101717,2024-05-18,South,Office Supplies,Pen Set,David Okafor,SMB,27,27.92,12.56,0.0
101718,2024-05-31,East,Furniture,Ergo Chair,Carol Singh,Enterprise,32,837.35,460.54,0.0
101719,2024-07-08,South,Electronics,Docking Station,Bob Martinez,,34,1052.34,684.02,0.0
101720,2024-02-02, West,Furniture,Filing Cabinet,Frank Lee,Enterprise,2,177.84,97.81,0.0
101721,2024-09-28,South,Electronics,Docking Station,Eva Rossi,SMB,38,591.53,384.49,0.1
101722,2024-08-26,South,Furniture,Standing Desk,Hassan Ali,SMB,33,696.21,382.92,0.05
101723,2024-09-24,East,Office Supplies,Stapler,David Okafor,SMB,14,82.06,36.93,0.05
101724,2024-07-14,North,Electronics,Webcam HD,Grace Park,Enterprise,15,1062.14,690.39,0.0
101725,2024-10-13,South,Electronics,Docking Station,Frank Lee,Enterprise,37,878.24,570.86,0.0
101726,2024-12-13,North,Electronics,"Monitor 27""",Hassan Ali,Enterprise,4,1465.07,952.3,0.0
101727,2024-07-27,West,Office Supplies,Printer Paper,Hassan Ali,SMB,19,79.64,35.84,0.0
101728,2024-06-11,North,Software,CRM License,David Okafor,Consumer,33,222.65,44.53,0.1
101729,2024-02-08,East,Software,Design Suite,Eva Rossi,Enterprise,25,163.1,32.62,0.05
101730,2024-10-11,North,Software,Backup Service,Bob Martinez,SMB,16,236.92,47.38,0.1
101731,2024-11-26,East,Electronics,Laptop Pro,Bob Martinez,Consumer,4,1237.31,804.25,0.0
101732,2024-09-13,South,Furniture,Ergo Chair,Hassan Ali,SMB,33,430.92,237.01,0.0
101733,2024-11-12,North,Electronics,Wireless Mouse,Bob Martinez,Enterprise,18,983.73,639.42,0.0
101734,2024-11-11,North,Office Supplies,Ink Cartridge,Carol Singh,SMB,2,11.01,4.95,0.0
101735,2024-10-19,South,Office Supplies,Printer Paper,Eva Rossi,Enterprise,26,89.55,40.3,0.0
101736,2024-07-03,East,Furniture,Ergo Chair,Bob Martinez,,24,718.14,394.98,0.0
101737,2024-02-06,North,Furniture,Bookshelf,Frank Lee,Enterprise,11,238.74,131.31,0.1
101738,2024-01-02,North,Office Supplies,Ink Cartridge,Eva Rossi,Consumer,25,80.34,36.15,0.0
101739,2024-03-15,East,Electronics,Laptop Pro,Hassan Ali,Consumer,21,1396.89,907.98,0.0
101740,2024-06-06,East,Office Supplies,Stapler,Hassan Ali,Enterprise,2,28.78,12.95,0.0
101741,2024-09-29,West,Electronics,Webcam HD,Carol Singh,SMB,41,449.95,292.47,0.0
101742,2024-06-15,East,Office Supplies,Pen Set,Eva Rossi,Consumer,30,23.41,10.53,0.0
101743,2024-01-09,South,Furniture,Standing Desk,Carol Singh,Enterprise,35,208.55,114.7,0.0
101744,2024-03-17,West,Electronics,Docking Station,Eva Rossi,Consumer,20,936.64,608.82,0.0
101745,2024-12-24,North,Electronics,Webcam HD,Grace Park,,20,755.49,491.07,0.0
101746,2024-12-27,East,Office Supplies,Printer Paper,Carol Singh,Enterprise,30,33.32,14.99,0.1
101747,2024-05-18,North,Electronics,Docking Station,Eva Rossi,Consumer,9,937.72,609.52,0.1
101748,2024-10-21,North,Electronics,Laptop Pro,David Okafor,Consumer,27,544.83,354.14,0.0
101749,2024-09-20,North,Software,CRM License,Grace Park,Enterprise,43,63.39,12.68,0.0
101750,2024-12-06,South,Office Supplies,Ink Cartridge,David Okafor,SMB,8,41.06,18.48,0.0
101751,2024-11-20,South,Software,Security Suite,Carol Singh,Consumer,2,516.98,103.4,0.0
101752,2024-08-18,West,Furniture,Filing Cabinet,Bob Martinez,Consumer,41,307.7,169.24,0.0
101753,2024-05-24,East,Electronics,Docking Station,Carol Singh,SMB,15,1227.46,797.85,0.0
101754,2024-08-17,West,Office Supplies,Stapler,Frank Lee,Enterprise,55,107.27,48.27,0.05
101755,2024-04-26,South,Electronics,Docking Station,Carol Singh,SMB,38,571.5,371.48,0.1
101756,2024-05-07,North,Software,CRM License,Hassan Ali,Consumer,21,205.97,41.19,0.0
101757,2024-08-10, West,Electronics,Wireless Mouse,Alice Chen,Enterprise,26,1433.65,931.87,0.0
101758,2024-07-28,North,Electronics,Docking Station,Frank Lee,SMB,26,944.93,614.2,0.0
101759,2024-07-31,West,Electronics,Docking Station,Grace Park,Enterprise,26,619.96,402.97,0.0
101760,2024-05-20,East,Furniture,Standing Desk,David Okafor,Consumer,22,501.53,275.84,0.0
101761,2024-05-29,South,Electronics,"Monitor 27""",Bob Martinez,Consumer,16,705.52,458.59,0.0
101762,2024-01-04,East,Software,Backup Service,Frank Lee,Enterprise,12,273.61,54.72,0.15
101763,2024-08-08,North,Office Supplies,Pen Set,David Okafor,Consumer,38,93.32,41.99,0.0
101764,2024-07-29,East,Electronics,"Monitor 27""",Alice Chen,,3,280.52,182.34,0.0
101765,2024-12-08,West,Electronics,Webcam HD,David Okafor,Enterprise,54,1070.83,696.04,0.0
101766,2024-07-03,West,Electronics,Laptop Pro,Carol Singh,SMB,6,990.56,643.86,0.0
101767,2024-06-20,West,Electronics,Docking Station,David Okafor,SMB,36,483.62,314.35,0.0
101768,2024-01-25,South,Electronics,Laptop Pro,David Okafor,SMB,32,1353.36,879.68,0.0
101769,2024-03-13,East,Furniture,Filing Cabinet,David Okafor,SMB,13,725.06,398.78,0.0
101770,2024-05-03,east,Office Supplies,Ink Cartridge,Hassan Ali,Consumer,16,50.97,22.94,0.0
101771,2024-05-18,West,Electronics,Docking Station,Frank Lee,Enterprise,41,429.95,279.47,0.0
101772,2024-05-12,South,Electronics,Laptop Pro,Eva Rossi,SMB,34,990.0,643.5,0.0
101773,2024-05-24,North,Furniture,Standing Desk,Carol Singh,SMB,37,280.55,154.3,0.0
101774,2024-10-08,South,Electronics,Webcam HD,Grace Park,Enterprise,6,1105.29,718.44,0.1
101775,2024-02-17,North,Software,Security Suite,Alice Chen,Consumer,12,307.53,61.51,0.0
101776,2024-05-01,West,Office Supplies,Stapler,Alice Chen,SMB,30,117.46,52.86,0.0
101777,2024-02-29,West,Electronics,Laptop Pro,Bob Martinez,SMB,20,565.95,367.87,0.0
101778,2024-04-22,East,Furniture,Standing Desk,Eva Rossi,Enterprise,20,852.0,468.6,0.0
101779,2024-09-07,South,Electronics,Webcam HD,Alice Chen,Consumer,6,1275.59,829.13,0.0
101780,2024-01-18,East,Electronics,Docking Station,Alice Chen,Enterprise,22,221.39,143.9,0.1
101781,2024-05-04,West,Office Supplies,Stapler,David Okafor,Consumer,19,55.36,24.91,0.0
101782,2024-01-09,East,Furniture,Standing Desk,Carol Singh,SMB,29,187.29,103.01,0.1
101783,2024-12-15,SOUTH,Office Supplies,Pen Set,David Okafor,SMB,22,92.51,41.63,0.0
101784,2024-09-23,North,Electronics,Wireless Mouse,Hassan Ali,SMB,34,245.64,159.67,0.0
101785,2024-03-30,East,Furniture,Ergo Chair,Carol Singh,SMB,19,783.61,430.99,0.05
101786,2024-03-13,North,Furniture,Ergo Chair,David Okafor,Enterprise,4,132.91,73.1,0.0
101787,2024-02-06,East,Software,Backup Service,Bob Martinez,SMB,29,395.79,79.16,0.0
101788,2024-06-22,South,Software,Backup Service,Alice Chen,Enterprise,36,391.07,78.21,0.0
101789,2024-10-02,North,Office Supplies,Stapler,Eva Rossi,Consumer,43,44.7,20.11,0.0
101790,2024-08-01,West,Electronics,"Monitor 27""",Grace Park,Enterprise,13,1273.53,827.79,0.0
101791,2024-11-18,North,Office Supplies,Printer Paper,Hassan Ali,SMB,20,8.01,3.6,0.0
101792,2024-05-05,South,Electronics,Laptop Pro,Carol Singh,Consumer,28,716.39,465.65,0.0
101793,2024-04-11,West,Furniture,Filing Cabinet,Alice Chen,SMB,34,807.24,443.98,0.0
101794,2024-06-23,North,Software,CRM License,Eva Rossi,Enterprise,6,395.99,79.2,0.0
101795,2024-03-14,South,Electronics,"Monitor 27""",Grace Park,Consumer,12,412.48,268.11,0.0
101796,2024-12-23,North,Electronics,Laptop Pro,Frank Lee,SMB,22,504.98,328.24,0.15
101797,2024-03-08,West,Electronics,Wireless Mouse,Carol Singh,Enterprise,2,974.84,633.65,0.0
101798,2024-06-24,North,Electronics,Docking Station,Alice Chen,Enterprise,32,1471.94,956.76,0.0
101799,2024-07-10,South,Furniture,Ergo Chair,Alice Chen,Consumer,18,764.51,420.48,0.0
101800,2024-01-21,West,Electronics,Wireless Mouse,Hassan Ali,Enterprise,21,736.6,478.79,0.0
101801,2024-06-20,West,Office Supplies,Ink Cartridge,Carol Singh,Consumer,38,88.58,39.86,0.0
101802,2024-06-15,South,Software,CRM License,Eva Rossi,Consumer,8,369.23,73.85,0.0
101803,2024-04-04,East,Office Supplies,Stapler,Eva Rossi,SMB,30,29.63,13.33,0.0
101804,2024-02-16,East,Office Supplies,Printer Paper,Frank Lee,SMB,8,57.56,25.9,0.0
101805,2024-01-17,East,Office Supplies,Notebook Pack,Frank Lee,Enterprise,15,17.69,7.96,0.0
101806,2024-01-04,North,Electronics,"Monitor 27""",Frank Lee,Consumer,13,404.44,262.89,0.0
101807,2024-06-25,West,Electronics,Webcam HD,Grace Park,Consumer,12,380.59,247.38,0.0
101808,2024-02-02,South,Electronics,Webcam HD,Bob Martinez,Enterprise,28,804.37,522.84,0.0
101809,2024-12-17,West,Furniture,Standing Desk,Carol Singh,Enterprise,36,264.88,145.68,0.0
101810,2024-03-30,South,Office Supplies,Notebook Pack,Eva Rossi,SMB,17,94.9,42.7,0.0
101811,2024-08-26,West,Electronics,Docking Station,Eva Rossi,SMB,35,1432.36,931.03,0.15
101812,2024-09-03,South,Office Supplies,Ink Cartridge,Carol Singh,Enterprise,13,119.69,53.86,0.0
101813,2024-06-30,East,Software,Backup Service,Hassan Ali,Consumer,31,362.31,72.46,0.05
101814,2024-11-19,East,Office Supplies,Ink Cartridge,Carol Singh,Enterprise,6,34.53,15.54,0.0
101815,2024-02-10,South,Office Supplies,Ink Cartridge,Hassan Ali,SMB,35,107.78,48.5,0.1
101816,2024-03-26,East,Electronics,Laptop Pro,Grace Park,Enterprise,37,396.86,257.96,0.0
101817,2024-04-02,East,Electronics,Wireless Mouse,Carol Singh,Consumer,1,427.53,277.89,0.0
101818,2024-02-19,South,Office Supplies,Notebook Pack,Eva Rossi,Enterprise,2,7.57,3.41,0.05
101819,2024-04-17,East,Office Supplies,Pen Set,Alice Chen,Consumer,36,34.32,15.44,0.0
101820,2024-04-24,North,Furniture,Ergo Chair,Hassan Ali,Enterprise,19,478.79,263.33,0.0
101821,2024-10-06,West,Office Supplies,Printer Paper,Alice Chen,Enterprise,20,18.32,8.24,0.0
101822,2024-04-20, north ,Electronics,Webcam HD,Hassan Ali,Consumer,36,1218.09,791.76,0.0
101823,2024-11-16,West,Software,Security Suite,Grace Park,SMB,10,455.05,91.01,0.0
101824,2024-10-09,North,Electronics,Wireless Mouse,Alice Chen,Enterprise,19,420.1,273.06,0.0
101825,2024-11-26,West,Furniture,Ergo Chair,Carol Singh,Enterprise,22,410.83,225.96,0.0
101826,2024-02-08,east,Electronics,Webcam HD,Frank Lee,Enterprise,20,1080.57,702.37,0.1
101827,2024-12-26,North,Office Supplies,Pen Set,Carol Singh,Consumer,8,104.4,46.98,0.0
101828,2024-08-12,North,Electronics,"Monitor 27""",Hassan Ali,SMB,29,522.55,339.66,0.05
101829,2024-12-25, West,Office Supplies,Stapler,Alice Chen,Consumer,56,93.93,42.27,0.0
101830,2024-05-09,West,Electronics,Wireless Mouse,Bob Martinez,SMB,19,475.47,309.06,0.0
101831,2024-12-14,South,Office Supplies,Stapler,Bob Martinez,Enterprise,25,61.21,27.54,0.0
101832,2024-08-03,North,Electronics,Webcam HD,Frank Lee,Enterprise,35,1158.18,752.82,0.0
101833,2024-01-27,South,Software,CRM License,Eva Rossi,,11,184.07,36.81,0.0
101834,2024-05-30,West,Software,CRM License,Bob Martinez,SMB,25,238.67,47.73,0.15
101835,2024-02-20,North,Software,Design Suite,Carol Singh,Consumer,36,289.65,57.93,0.0
101836,2024-12-10,West,Furniture,Bookshelf,Bob Martinez,Enterprise,22,347.81,191.3,0.0
101837,2024-04-21,North,Furniture,Filing Cabinet,Carol Singh,Consumer,8,411.37,226.25,0.1
101838,2024-03-22,North,Software,Design Suite,Carol Singh,SMB,3,397.45,79.49,0.0
101839,2024-07-21,North,Office Supplies,Stapler,Eva Rossi,Enterprise,42,96.55,43.45,0.0
